starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 11:08:58 2016	1475485738	0	643	643	643
Mon Oct 03 11:09:30 2016	1475485770	0	643	643	643
Mon Oct 03 11:09:56 2016	1475485796	0	644	644	643
Mon Oct 03 11:08:52 2016	1475485732	0	644	644	644
Mon Oct 03 11:09:32 2016	1475485772	0	644	644	644
Mon Oct 03 11:09:29 2016	1475485769	0	644	644	644
Mon Oct 03 11:09:15 2016	1475485755	0	644	645	644
Mon Oct 03 11:08:57 2016	1475485737	0	645	645	644
Mon Oct 03 11:09:41 2016	1475485781	0	645	645	644
Mon Oct 03 11:09:25 2016	1475485765	0	645	645	644
Mon Oct 03 11:08:47 2016	1475485727	0	645	645	645
Mon Oct 03 11:09:57 2016	1475485797	0	645	645	645
Mon Oct 03 11:08:56 2016	1475485736	0	646	646	645
Mon Oct 03 11:09:05 2016	1475485745	0	647	647	647
Mon Oct 03 11:09:41 2016	1475485781	0	647	647	647
Mon Oct 03 11:09:15 2016	1475485755	0	648	648	647
Mon Oct 03 11:09:50 2016	1475485790	0	648	648	647
Mon Oct 03 11:09:06 2016	1475485746	0	648	648	647
Mon Oct 03 11:09:26 2016	1475485766	0	648	648	648
Mon Oct 03 11:09:52 2016	1475485792	0	648	648	648
Mon Oct 03 11:08:45 2016	1475485725	0	649	649	648
Mon Oct 03 11:09:04 2016	1475485744	0	649	649	649
Mon Oct 03 11:09:57 2016	1475485797	0	650	650	649
Mon Oct 03 11:08:46 2016	1475485726	0	650	650	650
Mon Oct 03 11:09:43 2016	1475485783	0	650	650	650
Mon Oct 03 11:09:49 2016	1475485789	0	651	651	650
Mon Oct 03 11:09:35 2016	1475485775	0	651	651	651
Mon Oct 03 11:09:48 2016	1475485788	0	652	652	651
Mon Oct 03 11:09:34 2016	1475485774	0	652	652	651
Mon Oct 03 11:09:03 2016	1475485743	0	652	652	651
Mon Oct 03 11:09:56 2016	1475485796	0	652	652	652
Mon Oct 03 11:10:01 2016	1475485801	0	652	652	652
Mon Oct 03 11:08:49 2016	1475485729	0	652	652	652
Mon Oct 03 11:09:05 2016	1475485745	0	653	653	653
Mon Oct 03 11:08:44 2016	1475485724	1	652	653	651
Mon Oct 03 11:09:48 2016	1475485788	0	653	653	653
Mon Oct 03 11:09:01 2016	1475485741	0	654	654	653
Mon Oct 03 11:09:36 2016	1475485776	0	654	654	653
Mon Oct 03 11:08:44 2016	1475485724	0	654	654	654
Mon Oct 03 11:09:47 2016	1475485787	0	654	654	654
Mon Oct 03 11:09:05 2016	1475485745	0	654	654	654
Mon Oct 03 11:10:00 2016	1475485800	0	654	654	654
Mon Oct 03 11:09:01 2016	1475485741	0	654	654	654
Mon Oct 03 11:09:42 2016	1475485782	0	655	655	654
Mon Oct 03 11:09:35 2016	1475485775	0	655	655	653
Mon Oct 03 11:09:36 2016	1475485776	0	655	655	655
Mon Oct 03 11:09:16 2016	1475485756	0	655	655	654
Mon Oct 03 11:09:27 2016	1475485767	0	655	655	655
Mon Oct 03 11:08:53 2016	1475485733	0	656	656	655
Mon Oct 03 11:09:11 2016	1475485751	0	656	656	655
Mon Oct 03 11:09:03 2016	1475485743	0	656	656	655
Mon Oct 03 11:09:53 2016	1475485793	0	657	657	657
Mon Oct 03 11:09:35 2016	1475485775	0	659	659	658
Mon Oct 03 11:09:11 2016	1475485751	0	659	659	657
Mon Oct 03 11:09:11 2016	1475485751	0	659	659	659
Mon Oct 03 11:09:29 2016	1475485769	0	659	659	659
Mon Oct 03 11:09:24 2016	1475485764	0	660	660	659
Mon Oct 03 11:09:26 2016	1475485766	0	660	660	660
Mon Oct 03 11:09:00 2016	1475485740	0	660	660	660
Mon Oct 03 11:09:14 2016	1475485754	0	660	660	660
Mon Oct 03 11:09:08 2016	1475485748	0	660	660	660
Mon Oct 03 11:09:48 2016	1475485788	0	661	661	661
Mon Oct 03 11:09:07 2016	1475485747	0	661	661	661
Mon Oct 03 11:09:07 2016	1475485747	0	662	662	661
Mon Oct 03 11:08:58 2016	1475485738	0	662	662	661
Mon Oct 03 11:09:19 2016	1475485759	0	662	662	661
Mon Oct 03 11:09:26 2016	1475485766	0	662	662	662
Mon Oct 03 11:09:14 2016	1475485754	0	662	663	662
Mon Oct 03 11:09:15 2016	1475485755	0	663	663	662
Mon Oct 03 11:08:45 2016	1475485725	0	663	663	663
Mon Oct 03 11:09:21 2016	1475485761	0	663	663	663
Mon Oct 03 11:09:54 2016	1475485794	0	664	664	664
Mon Oct 03 11:09:51 2016	1475485791	0	664	664	664
Mon Oct 03 11:08:54 2016	1475485734	0	664	664	664
Mon Oct 03 11:09:23 2016	1475485763	0	665	665	665
Mon Oct 03 11:09:22 2016	1475485762	0	665	665	665
Mon Oct 03 11:09:18 2016	1475485758	0	666	666	665
Mon Oct 03 11:09:02 2016	1475485742	0	666	666	665
Mon Oct 03 11:09:43 2016	1475485783	0	666	666	666
Mon Oct 03 11:09:03 2016	1475485743	0	666	666	666
Mon Oct 03 11:08:54 2016	1475485734	0	667	667	667
Mon Oct 03 11:09:01 2016	1475485741	0	667	667	667
Mon Oct 03 11:08:59 2016	1475485739	0	667	667	667
Mon Oct 03 11:09:33 2016	1475485773	0	668	668	667
Mon Oct 03 11:09:57 2016	1475485797	0	668	668	667
Mon Oct 03 11:09:44 2016	1475485784	0	668	668	667
Mon Oct 03 11:08:50 2016	1475485730	0	668	668	668
Mon Oct 03 11:09:18 2016	1475485758	0	668	668	668
Mon Oct 03 11:09:34 2016	1475485774	0	668	668	668
Mon Oct 03 11:10:01 2016	1475485801	0	669	669	668
Mon Oct 03 11:09:48 2016	1475485788	0	669	669	668
Mon Oct 03 11:08:50 2016	1475485730	0	669	669	669
Mon Oct 03 11:09:22 2016	1475485762	0	669	669	668
Mon Oct 03 11:09:00 2016	1475485740	0	669	669	669
Mon Oct 03 11:09:21 2016	1475485761	0	670	670	669
Mon Oct 03 11:09:56 2016	1475485796	0	670	670	670
Mon Oct 03 11:09:45 2016	1475485785	0	670	670	670
Mon Oct 03 11:09:53 2016	1475485793	0	671	671	670
Mon Oct 03 11:09:16 2016	1475485756	0	671	671	671
Mon Oct 03 11:09:32 2016	1475485772	0	671	671	671
Mon Oct 03 11:08:54 2016	1475485734	0	671	671	671
Mon Oct 03 11:09:02 2016	1475485742	0	672	672	672
Mon Oct 03 11:09:53 2016	1475485793	0	674	674	673
Mon Oct 03 11:09:54 2016	1475485794	0	674	674	674
Mon Oct 03 11:09:46 2016	1475485786	0	674	675	674
Mon Oct 03 11:09:44 2016	1475485784	0	675	675	675
Mon Oct 03 11:09:32 2016	1475485772	0	675	675	675
