starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:58:49 2016	1475485129	0	542	542	542
Mon Oct 03 10:59:03 2016	1475485143	0	542	542	542
Mon Oct 03 10:59:00 2016	1475485140	0	542	542	542
Mon Oct 03 10:58:38 2016	1475485118	0	542	542	542
Mon Oct 03 10:58:19 2016	1475485099	0	542	542	542
Mon Oct 03 10:58:48 2016	1475485128	0	542	542	542
Mon Oct 03 10:58:47 2016	1475485127	0	543	543	542
Mon Oct 03 10:58:59 2016	1475485139	0	543	543	542
Mon Oct 03 10:58:48 2016	1475485128	0	543	543	542
Mon Oct 03 10:58:29 2016	1475485109	0	543	543	543
Mon Oct 03 10:59:09 2016	1475485149	0	543	543	543
Mon Oct 03 10:58:40 2016	1475485120	0	543	544	542
Mon Oct 03 10:59:08 2016	1475485148	0	543	544	543
Mon Oct 03 10:58:23 2016	1475485103	0	544	544	544
Mon Oct 03 10:58:48 2016	1475485128	0	544	544	543
Mon Oct 03 10:58:42 2016	1475485122	0	544	544	544
Mon Oct 03 10:59:10 2016	1475485150	0	545	545	544
Mon Oct 03 10:58:21 2016	1475485101	0	545	545	544
Mon Oct 03 10:58:37 2016	1475485117	0	545	546	545
Mon Oct 03 10:58:43 2016	1475485123	0	546	546	545
Mon Oct 03 10:58:59 2016	1475485139	0	546	546	545
Mon Oct 03 10:58:23 2016	1475485103	0	546	546	546
Mon Oct 03 10:59:09 2016	1475485149	0	547	547	546
Mon Oct 03 10:58:11 2016	1475485091	2	544	547	543
Mon Oct 03 10:58:17 2016	1475485097	0	547	547	547
Mon Oct 03 10:59:02 2016	1475485142	0	547	547	547
Mon Oct 03 10:58:29 2016	1475485109	0	547	547	547
Mon Oct 03 10:58:55 2016	1475485135	0	548	548	548
Mon Oct 03 10:58:42 2016	1475485122	0	548	548	548
Mon Oct 03 10:58:39 2016	1475485119	0	549	549	548
Mon Oct 03 10:59:02 2016	1475485142	0	549	549	548
Mon Oct 03 10:59:07 2016	1475485147	0	549	549	548
Mon Oct 03 10:59:05 2016	1475485145	0	549	549	549
Mon Oct 03 10:58:13 2016	1475485093	0	549	549	548
Mon Oct 03 10:58:43 2016	1475485123	0	549	549	549
Mon Oct 03 10:58:51 2016	1475485131	0	549	549	549
Mon Oct 03 10:58:31 2016	1475485111	0	549	549	549
Mon Oct 03 10:59:10 2016	1475485150	0	551	551	550
Mon Oct 03 10:58:40 2016	1475485120	0	551	551	551
Mon Oct 03 10:58:18 2016	1475485098	0	551	551	551
Mon Oct 03 10:58:31 2016	1475485111	0	552	552	551
Mon Oct 03 10:58:18 2016	1475485098	0	552	552	552
Mon Oct 03 10:58:29 2016	1475485109	0	552	552	552
Mon Oct 03 10:58:41 2016	1475485121	0	552	552	552
Mon Oct 03 10:58:13 2016	1475485093	0	553	553	552
Mon Oct 03 10:58:29 2016	1475485109	0	553	553	553
Mon Oct 03 10:58:23 2016	1475485103	0	553	553	552
Mon Oct 03 10:58:38 2016	1475485118	0	553	553	553
Mon Oct 03 10:58:29 2016	1475485109	0	553	553	553
Mon Oct 03 10:59:07 2016	1475485147	0	554	554	553
Mon Oct 03 10:59:01 2016	1475485141	0	554	554	553
Mon Oct 03 10:58:50 2016	1475485130	0	554	554	553
Mon Oct 03 10:58:28 2016	1475485108	0	554	554	554
Mon Oct 03 10:58:38 2016	1475485118	0	554	554	554
Mon Oct 03 10:58:35 2016	1475485115	0	554	554	554
Mon Oct 03 10:58:21 2016	1475485101	0	554	554	554
Mon Oct 03 10:59:08 2016	1475485148	0	555	555	553
Mon Oct 03 10:58:56 2016	1475485136	0	555	555	555
Mon Oct 03 10:58:59 2016	1475485139	0	555	555	555
Mon Oct 03 10:58:47 2016	1475485127	0	555	555	555
Mon Oct 03 10:58:23 2016	1475485103	0	556	556	555
Mon Oct 03 10:58:22 2016	1475485102	0	556	556	556
Mon Oct 03 10:58:45 2016	1475485125	0	556	556	556
Mon Oct 03 10:59:06 2016	1475485146	0	557	557	556
Mon Oct 03 10:58:35 2016	1475485115	0	557	557	557
Mon Oct 03 10:58:26 2016	1475485106	0	557	557	557
Mon Oct 03 10:58:15 2016	1475485095	0	557	557	557
Mon Oct 03 10:59:08 2016	1475485148	0	557	557	557
Mon Oct 03 10:58:46 2016	1475485126	0	558	558	557
Mon Oct 03 10:59:06 2016	1475485146	0	558	558	558
Mon Oct 03 10:58:30 2016	1475485110	0	558	558	558
Mon Oct 03 10:58:38 2016	1475485118	0	558	558	558
Mon Oct 03 10:58:29 2016	1475485109	0	558	558	558
Mon Oct 03 10:58:21 2016	1475485101	0	559	559	558
Mon Oct 03 10:58:52 2016	1475485132	0	560	560	559
Mon Oct 03 10:59:09 2016	1475485149	0	560	560	560
Mon Oct 03 10:58:40 2016	1475485120	0	561	561	560
Mon Oct 03 10:58:21 2016	1475485101	0	561	561	560
Mon Oct 03 10:59:03 2016	1475485143	0	561	561	561
Mon Oct 03 10:58:16 2016	1475485096	0	561	561	561
Mon Oct 03 10:58:28 2016	1475485108	0	561	561	561
Mon Oct 03 10:59:06 2016	1475485146	0	561	561	561
Mon Oct 03 10:58:53 2016	1475485133	0	561	561	561
Mon Oct 03 10:58:12 2016	1475485092	0	561	561	561
Mon Oct 03 10:58:28 2016	1475485108	0	562	562	561
Mon Oct 03 10:58:53 2016	1475485133	0	562	562	561
Mon Oct 03 10:58:55 2016	1475485135	0	562	562	562
Mon Oct 03 10:58:50 2016	1475485130	0	562	562	562
Mon Oct 03 10:58:37 2016	1475485117	0	563	563	562
Mon Oct 03 10:58:41 2016	1475485121	0	563	563	562
Mon Oct 03 10:58:58 2016	1475485138	0	563	563	562
Mon Oct 03 10:58:16 2016	1475485096	0	563	563	563
Mon Oct 03 10:58:39 2016	1475485119	0	564	564	563
Mon Oct 03 10:58:21 2016	1475485101	0	564	564	563
Mon Oct 03 10:58:27 2016	1475485107	0	564	564	564
Mon Oct 03 10:59:08 2016	1475485148	0	564	564	564
Mon Oct 03 10:58:16 2016	1475485096	0	565	565	563
Mon Oct 03 10:58:56 2016	1475485136	0	565	565	565
Mon Oct 03 10:58:39 2016	1475485119	0	565	565	565
Mon Oct 03 10:58:37 2016	1475485117	0	566	566	565
Mon Oct 03 10:58:52 2016	1475485132	0	566	566	566
Mon Oct 03 10:58:40 2016	1475485120	0	567	567	566
Mon Oct 03 10:58:58 2016	1475485138	0	567	567	566
Mon Oct 03 10:58:44 2016	1475485124	0	567	567	566
Mon Oct 03 10:59:02 2016	1475485142	0	567	567	566
Mon Oct 03 10:59:05 2016	1475485145	0	567	567	567
Mon Oct 03 10:58:22 2016	1475485102	0	567	567	567
Mon Oct 03 10:58:34 2016	1475485114	0	567	567	567
Mon Oct 03 10:59:00 2016	1475485140	0	567	567	567
Mon Oct 03 10:58:29 2016	1475485109	0	567	567	567
Mon Oct 03 10:58:36 2016	1475485116	0	568	568	567
Mon Oct 03 10:58:31 2016	1475485111	0	568	568	567
Mon Oct 03 10:58:54 2016	1475485134	0	568	568	568
Mon Oct 03 10:58:36 2016	1475485116	0	568	568	568
Mon Oct 03 10:58:53 2016	1475485133	0	568	568	568
Mon Oct 03 10:58:43 2016	1475485123	0	569	569	568
Mon Oct 03 10:58:19 2016	1475485099	0	569	569	568
Mon Oct 03 10:58:49 2016	1475485129	0	569	569	568
Mon Oct 03 10:58:46 2016	1475485126	0	569	569	569
Mon Oct 03 10:58:33 2016	1475485113	0	569	569	569
Mon Oct 03 10:59:04 2016	1475485144	0	569	569	569
Mon Oct 03 10:59:09 2016	1475485149	0	570	570	570
Mon Oct 03 10:58:44 2016	1475485124	0	570	570	570
Mon Oct 03 10:58:55 2016	1475485135	0	572	572	571
Mon Oct 03 10:58:15 2016	1475485095	0	572	572	571
Mon Oct 03 10:59:08 2016	1475485148	0	573	573	572
Mon Oct 03 10:58:23 2016	1475485103	0	573	573	573
Mon Oct 03 10:59:07 2016	1475485147	0	574	574	573
Mon Oct 03 10:58:29 2016	1475485109	0	574	574	573
Mon Oct 03 10:58:35 2016	1475485115	0	574	574	574
Mon Oct 03 10:58:51 2016	1475485131	0	575	575	575
Mon Oct 03 10:59:00 2016	1475485140	0	575	575	575
Mon Oct 03 10:58:38 2016	1475485118	0	575	575	575
Mon Oct 03 10:58:30 2016	1475485110	0	575	575	575
Mon Oct 03 10:58:33 2016	1475485113	0	575	575	575
Mon Oct 03 10:59:02 2016	1475485142	0	576	576	575
Mon Oct 03 10:58:55 2016	1475485135	0	576	576	576
Mon Oct 03 10:58:24 2016	1475485104	0	576	577	576
Mon Oct 03 10:58:33 2016	1475485113	0	577	577	576
Mon Oct 03 10:58:13 2016	1475485093	0	577	577	576
Mon Oct 03 10:58:57 2016	1475485137	0	577	577	577
Mon Oct 03 10:58:59 2016	1475485139	0	577	577	577
Mon Oct 03 10:58:56 2016	1475485136	0	577	577	577
Mon Oct 03 10:58:36 2016	1475485116	0	578	578	578
Mon Oct 03 10:58:38 2016	1475485118	0	578	578	578
Mon Oct 03 10:58:40 2016	1475485120	0	578	578	578
Mon Oct 03 10:58:57 2016	1475485137	0	578	578	578
