starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 11:15:15 2016	1475486115	0	433	433	433
Mon Oct 03 11:15:05 2016	1475486105	0	433	433	433
Mon Oct 03 11:14:59 2016	1475486099	0	433	433	433
Mon Oct 03 11:15:20 2016	1475486120	0	433	433	433
Mon Oct 03 11:14:50 2016	1475486090	0	433	434	433
Mon Oct 03 11:15:11 2016	1475486111	0	434	434	434
Mon Oct 03 11:15:01 2016	1475486101	0	434	434	434
Mon Oct 03 11:14:57 2016	1475486097	0	435	435	434
Mon Oct 03 11:15:17 2016	1475486117	0	435	435	435
Mon Oct 03 11:15:14 2016	1475486114	0	435	435	435
Mon Oct 03 11:15:09 2016	1475486109	0	435	435	435
Mon Oct 03 11:14:47 2016	1475486087	0	436	436	435
Mon Oct 03 11:15:10 2016	1475486110	0	436	436	436
Mon Oct 03 11:15:00 2016	1475486100	0	436	436	435
Mon Oct 03 11:15:02 2016	1475486102	0	436	436	436
Mon Oct 03 11:15:20 2016	1475486120	0	436	436	436
Mon Oct 03 11:14:48 2016	1475486088	0	437	437	436
Mon Oct 03 11:15:17 2016	1475486117	0	437	437	436
Mon Oct 03 11:14:43 2016	1475486083	0	437	437	436
Mon Oct 03 11:14:47 2016	1475486087	0	437	437	436
Mon Oct 03 11:15:10 2016	1475486110	0	437	437	437
Mon Oct 03 11:15:15 2016	1475486115	0	437	437	437
Mon Oct 03 11:15:14 2016	1475486114	0	438	438	437
Mon Oct 03 11:15:17 2016	1475486117	0	438	438	438
Mon Oct 03 11:15:04 2016	1475486104	0	438	438	438
Mon Oct 03 11:15:10 2016	1475486110	0	438	439	438
Mon Oct 03 11:14:46 2016	1475486086	0	439	439	439
Mon Oct 03 11:14:59 2016	1475486099	0	440	440	439
Mon Oct 03 11:15:15 2016	1475486115	0	440	440	439
Mon Oct 03 11:15:19 2016	1475486119	0	440	440	440
Mon Oct 03 11:15:04 2016	1475486104	0	440	440	440
Mon Oct 03 11:15:11 2016	1475486111	0	440	440	440
Mon Oct 03 11:15:03 2016	1475486103	0	440	440	440
Mon Oct 03 11:15:00 2016	1475486100	0	441	441	441
Mon Oct 03 11:15:00 2016	1475486100	0	442	442	442
Mon Oct 03 11:15:06 2016	1475486106	0	442	442	442
Mon Oct 03 11:15:01 2016	1475486101	0	442	442	442
Mon Oct 03 11:14:56 2016	1475486096	0	442	442	442
Mon Oct 03 11:14:57 2016	1475486097	0	443	443	442
Mon Oct 03 11:14:53 2016	1475486093	0	443	443	442
Mon Oct 03 11:15:09 2016	1475486109	0	443	443	443
Mon Oct 03 11:15:12 2016	1475486112	0	443	443	443
Mon Oct 03 11:14:58 2016	1475486098	0	444	444	444
Mon Oct 03 11:14:54 2016	1475486094	0	444	444	444
Mon Oct 03 11:15:15 2016	1475486115	0	444	444	444
Mon Oct 03 11:15:17 2016	1475486117	0	445	445	445
Mon Oct 03 11:15:03 2016	1475486103	0	445	445	445
Mon Oct 03 11:14:46 2016	1475486086	0	445	445	445
Mon Oct 03 11:14:49 2016	1475486089	0	445	446	445
Mon Oct 03 11:14:55 2016	1475486095	0	446	446	446
Mon Oct 03 11:14:52 2016	1475486092	0	446	446	446
Mon Oct 03 11:14:59 2016	1475486099	0	446	446	446
Mon Oct 03 11:15:06 2016	1475486106	0	447	447	446
Mon Oct 03 11:15:09 2016	1475486109	0	447	447	446
Mon Oct 03 11:15:05 2016	1475486105	0	447	447	446
Mon Oct 03 11:15:11 2016	1475486111	0	447	447	447
Mon Oct 03 11:14:57 2016	1475486097	0	447	447	447
Mon Oct 03 11:15:07 2016	1475486107	0	447	447	447
Mon Oct 03 11:15:19 2016	1475486119	0	447	447	447
Mon Oct 03 11:14:39 2016	1475486079	0	447	447	447
Mon Oct 03 11:15:06 2016	1475486106	0	447	448	447
Mon Oct 03 11:15:14 2016	1475486114	0	448	448	447
Mon Oct 03 11:15:20 2016	1475486120	0	450	450	449
Mon Oct 03 11:15:11 2016	1475486111	0	450	450	450
Mon Oct 03 11:15:17 2016	1475486117	0	450	450	450
Mon Oct 03 11:15:11 2016	1475486111	0	450	450	450
Mon Oct 03 11:14:53 2016	1475486093	0	450	450	450
Mon Oct 03 11:14:43 2016	1475486083	0	451	451	450
Mon Oct 03 11:15:18 2016	1475486118	0	451	451	451
Mon Oct 03 11:15:02 2016	1475486102	0	451	451	451
Mon Oct 03 11:15:00 2016	1475486100	0	451	451	451
Mon Oct 03 11:15:16 2016	1475486116	0	451	451	451
Mon Oct 03 11:15:10 2016	1475486110	0	452	452	452
Mon Oct 03 11:15:08 2016	1475486108	0	452	452	452
Mon Oct 03 11:14:42 2016	1475486082	0	453	453	453
Mon Oct 03 11:15:18 2016	1475486118	0	453	453	453
Mon Oct 03 11:15:05 2016	1475486105	0	453	453	453
Mon Oct 03 11:15:05 2016	1475486105	0	454	454	453
Mon Oct 03 11:15:14 2016	1475486114	0	454	454	453
Mon Oct 03 11:14:52 2016	1475486092	0	454	454	454
Mon Oct 03 11:15:11 2016	1475486111	0	454	454	454
Mon Oct 03 11:15:01 2016	1475486101	0	455	455	454
Mon Oct 03 11:14:46 2016	1475486086	0	455	455	454
Mon Oct 03 11:14:51 2016	1475486091	0	455	455	455
Mon Oct 03 11:15:10 2016	1475486110	0	455	455	454
Mon Oct 03 11:14:49 2016	1475486089	0	455	456	455
Mon Oct 03 11:14:48 2016	1475486088	0	456	456	456
Mon Oct 03 11:15:07 2016	1475486107	0	456	456	456
Mon Oct 03 11:15:03 2016	1475486103	0	456	456	456
Mon Oct 03 11:15:01 2016	1475486101	0	456	456	456
Mon Oct 03 11:15:01 2016	1475486101	0	457	457	456
Mon Oct 03 11:14:55 2016	1475486095	0	457	457	456
