starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:56:37 2016	1475484997	0	926	926	926
Mon Oct 03 10:56:25 2016	1475484985	0	927	927	927
Mon Oct 03 10:56:00 2016	1475484960	0	927	927	927
Mon Oct 03 10:56:28 2016	1475484988	0	931	931	930
Mon Oct 03 10:56:37 2016	1475484997	0	934	934	934
Mon Oct 03 10:56:40 2016	1475485000	0	935	935	934
Mon Oct 03 10:57:04 2016	1475485024	0	935	935	935
Mon Oct 03 10:56:39 2016	1475484999	0	943	943	943
Mon Oct 03 10:56:54 2016	1475485014	0	946	946	946
Mon Oct 03 10:55:59 2016	1475484959	0	947	947	947
Mon Oct 03 10:57:08 2016	1475485028	0	947	947	947
Mon Oct 03 10:56:04 2016	1475484964	0	949	949	949
Mon Oct 03 10:56:51 2016	1475485011	0	950	950	949
Mon Oct 03 10:56:08 2016	1475484968	0	950	950	950
Mon Oct 03 10:56:07 2016	1475484967	0	952	952	952
Mon Oct 03 10:56:59 2016	1475485019	0	953	953	953
Mon Oct 03 10:56:15 2016	1475484975	0	955	955	954
Mon Oct 03 10:56:27 2016	1475484987	0	957	957	956
Mon Oct 03 10:56:31 2016	1475484991	0	957	957	957
Mon Oct 03 10:56:50 2016	1475485010	0	958	958	958
Mon Oct 03 10:57:08 2016	1475485028	0	959	959	959
Mon Oct 03 10:56:20 2016	1475484980	0	960	960	960
Mon Oct 03 10:56:54 2016	1475485014	0	964	964	964
Mon Oct 03 10:57:02 2016	1475485022	0	965	965	964
Mon Oct 03 10:56:00 2016	1475484960	0	965	965	965
Mon Oct 03 10:55:56 2016	1475484956	0	966	966	966
Mon Oct 03 10:56:14 2016	1475484974	0	968	968	967
Mon Oct 03 10:55:57 2016	1475484957	0	971	971	971
Mon Oct 03 10:56:14 2016	1475484974	0	974	974	973
Mon Oct 03 10:56:13 2016	1475484973	0	974	975	974
Mon Oct 03 10:56:16 2016	1475484976	0	975	975	974
Mon Oct 03 10:56:09 2016	1475484969	0	976	976	976
Mon Oct 03 10:56:55 2016	1475485015	0	977	977	976
Mon Oct 03 10:55:59 2016	1475484959	0	979	979	978
Mon Oct 03 10:56:22 2016	1475484982	0	980	980	979
Mon Oct 03 10:56:54 2016	1475485014	0	980	980	980
Mon Oct 03 10:56:01 2016	1475484961	0	980	980	980
Mon Oct 03 10:56:13 2016	1475484973	0	983	983	983
Mon Oct 03 10:57:04 2016	1475485024	0	985	985	985
Mon Oct 03 10:57:03 2016	1475485023	0	986	986	985
Mon Oct 03 10:56:42 2016	1475485002	0	987	987	987
Mon Oct 03 10:56:26 2016	1475484986	0	988	988	988
Mon Oct 03 10:56:15 2016	1475484975	0	990	991	990
Mon Oct 03 10:57:04 2016	1475485024	0	991	991	990
Mon Oct 03 10:56:35 2016	1475484995	0	993	993	993
Mon Oct 03 10:56:30 2016	1475484990	0	995	995	995
Mon Oct 03 10:56:22 2016	1475484982	0	997	997	997
Mon Oct 03 10:56:57 2016	1475485017	0	997	997	997
Mon Oct 03 10:56:58 2016	1475485018	0	998	998	998
Mon Oct 03 10:56:45 2016	1475485005	0	998	998	998
Mon Oct 03 10:56:58 2016	1475485018	0	1000	1000	999
Mon Oct 03 10:56:12 2016	1475484972	0	1003	1003	1003
Mon Oct 03 10:56:58 2016	1475485018	0	1008	1008	1007
Mon Oct 03 10:56:50 2016	1475485010	0	1020	1020	1019
Mon Oct 03 10:56:54 2016	1475485014	0	1020	1020	1020
Mon Oct 03 10:56:39 2016	1475484999	0	1020	1020	1020
Mon Oct 03 10:56:24 2016	1475484984	0	1021	1021	1020
